"type","format","version","data__|","data__|__id","data__|__key","data__|__name","data__|__title","data__|__image__full","data__|__image__sprite","data__|__image__group","data__|__image__x","data__|__image__y","data__|__image__w","data__|__image__h","data__|__skins__id","data__|__skins__num","data__|__skins__name","data__|__skins__chromas","data__|__spells__effect__001","data__|__spells__effect__002","data__|__spells__effect__003","data__|__spells__effect__004","data__|__spells__effect__005","data__|__spells__effect__006","data__|__lore","data__|__blurb","data__|__allytips__001","data__|__allytips__002","data__|__allytips__003","data__|__allytips__004","data__|__allytips__005","data__|__enemytips__001","data__|__enemytips__002","data__|__enemytips__003","data__|__enemytips__004","data__|__enemytips__005","data__|__tags__001","data__|__tags__002","data__|__partype","data__|__info__attack","data__|__info__defense","data__|__info__magic","data__|__info__difficulty","data__|__stats__hp","data__|__stats__hpperlevel","data__|__stats__mp","data__|__stats__mpperlevel","data__|__stats__movespeed","data__|__stats__armor","data__|__stats__armorperlevel","data__|__stats__spellblock","data__|__stats__spellblockperlevel","data__|__stats__attackrange","data__|__stats__hpregen","data__|__stats__hpregenperlevel","data__|__stats__mpregen","data__|__stats__mpregenperlevel","data__|__stats__crit","data__|__stats__critperlevel","data__|__stats__attackdamage","data__|__stats__attackdamageperlevel","data__|__stats__attackspeedperlevel","data__|__stats__attackspeed","data__|__spells__id","data__|__spells__name","data__|__spells__description","data__|__spells__tooltip","data__|__spells__leveltip__label__001","data__|__spells__leveltip__label__002","data__|__spells__leveltip__label__003","data__|__spells__leveltip__label__004","data__|__spells__leveltip__label__005","data__|__spells__leveltip__label__006","data__|__spells__leveltip__label__007","data__|__spells__leveltip__label__008","data__|__spells__leveltip__effect__001","data__|__spells__leveltip__effect__002","data__|__spells__leveltip__effect__003","data__|__spells__leveltip__effect__004","data__|__spells__leveltip__effect__005","data__|__spells__leveltip__effect__006","data__|__spells__leveltip__effect__007","data__|__spells__leveltip__effect__008","data__|__spells__maxrank","data__|__spells__cooldown__001","data__|__spells__cooldown__002","data__|__spells__cooldown__003","data__|__spells__cooldown__004","data__|__spells__cooldown__005","data__|__spells__cooldown__006","data__|__spells__cooldownBurn","data__|__spells__cost__001","data__|__spells__cost__002","data__|__spells__cost__003","data__|__spells__cost__004","data__|__spells__cost__005","data__|__spells__cost__006","data__|__spells__costBurn","data__|__spells__effect","data__|__spells__effectBurn__001","data__|__spells__effectBurn__002","data__|__spells__effectBurn__003","data__|__spells__effectBurn__004","data__|__spells__effectBurn__005","data__|__spells__effectBurn__006","data__|__spells__effectBurn__007","data__|__spells__effectBurn__008","data__|__spells__effectBurn__009","data__|__spells__effectBurn__010","data__|__spells__effectBurn__011","data__|__spells__costType","data__|__spells__maxammo","data__|__spells__range__001","data__|__spells__range__002","data__|__spells__range__003","data__|__spells__range__004","data__|__spells__range__005","data__|__spells__range__006","data__|__spells__rangeBurn","data__|__spells__image__full","data__|__spells__image__sprite","data__|__spells__image__group","data__|__spells__image__x","data__|__spells__image__y","data__|__spells__image__w","data__|__spells__image__h","data__|__spells__resource","data__|__passive__name","data__|__passive__description","data__|__passive__image__full","data__|__passive__image__sprite","data__|__passive__image__group","data__|__passive__image__x","data__|__passive__image__y","data__|__passive__image__w","data__|__passive__image__h","keys__266","keys__103","keys__84","keys__166","keys__12","keys__32","keys__34","keys__1","keys__523","keys__22","keys__136","keys__268","keys__432","keys__53","keys__63","keys__201","keys__51","keys__164","keys__69","keys__31","keys__42","keys__122","keys__131","keys__119","keys__36","keys__245","keys__60","keys__28","keys__81","keys__9","keys__114","keys__105","keys__3","keys__41","keys__86","keys__150","keys__79","keys__104","keys__887","keys__120","keys__74","keys__420","keys__39","keys__427","keys__40","keys__59","keys__24","keys__126","keys__202","keys__222","keys__145","keys__429","keys__43","keys__30","keys__38","keys__55","keys__10","keys__141","keys__85","keys__121","keys__203","keys__240","keys__96","keys__7","keys__64","keys__89","keys__876","keys__127","keys__236","keys__117","keys__99","keys__54","keys__90","keys__57","keys__11","keys__21","keys__62","keys__82","keys__25","keys__267","keys__75","keys__111","keys__518","keys__76","keys__56","keys__20","keys__2","keys__61","keys__516","keys__80","keys__78","keys__555","keys__246","keys__133","keys__497","keys__33","keys__421","keys__526","keys__58","keys__107","keys__92","keys__68","keys__13","keys__360","keys__113","keys__235","keys__147","keys__875","keys__35","keys__98","keys__102","keys__27","keys__14","keys__15","keys__72","keys__37","keys__16","keys__50","keys__517","keys__134","keys__223","keys__163","keys__91","keys__44","keys__17","keys__412","keys__18","keys__48","keys__23","keys__4","keys__29","keys__77","keys__6","keys__110","keys__67","keys__45","keys__161","keys__711","keys__254","keys__234","keys__112","keys__8","keys__106","keys__19","keys__498","keys__101","keys__5","keys__157","keys__777","keys__83","keys__350","keys__154","keys__238","keys__115","keys__26","keys__142","keys__143"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NautilusSplashZone","Riptide","Nautilus creates three exploding waves around himself. Each explosion damages and slows enemies.","Nautilus creates three exploding waves around himself, each dealing <magicDamage>{{ damagecalc }} magic damage</magicDamage> to enemies in the area and <status>Slows</status> them by {{ slowpercent*100 }}% decaying over {{ slowduration }} seconds.","Cooldown","@AbilityResourceName@ Cost","Damage","Slow","","","","","{{ cooldown }} -> {{ cooldownNL }}","{{ cost }} -> {{ costNL }}","{{ damagebase }} -> {{ damagebaseNL }}","{{ slowpercent*100.000000 }}% -> {{ slowpercentnl*100.000000 }}%","","","","","5","7","6.5","6","5.5","5","","7/6.5/6/5.5/5","50","60","70","80","90","","50/60/70/80/90","null","null","0","0","0","0","0","0","0","0","0","0"," {{ abilityresourcename }}","-1","600","600","600","600","600","","600","NautilusSplashZone.png","spell8.png","spell","48","96","48","48","{{ cost }},{{ abilityresourcename }}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NautilusGrandLine","Depth Charge","Nautilus fires a shockwave into the earth that chases an opponent. This shockwave rips up the earth above it, knocking enemies into the air. When it reaches the opponent, the shockwave erupts, knocking his target into the air and stunning them.","Nautilus fires a shockwave that chases an enemy champion, dealing <magicDamage>{{ primarytargetdamage }} magic damage</magicDamage>, <status>Knocking</status> them <status>Up</status> and <status>Stunning</status> them for {{ stunduration }} seconds. Other enemies hit by the shockwave are also <status>Knocked Up</status> and <status>Stunned</status> and take <magicDamage>{{ secondarytargetdamage }} magic damage</magicDamage>.","Cooldown","Pass Through Damage","Stun Duration","Damage","","","","","{{ cooldown }} -> {{ cooldownNL }}","{{ primarydamage }} -> {{ primarydamageNL }}","{{ stunduration }} -> {{ stundurationNL }}","{{ secondarydamage }} -> {{ secondarydamageNL }}","","","","","3","120","100","80","","","","120/100/80","100","100","100","","","","100","null","null","0","0","0","0","0","0","0","0","0","0"," {{ abilityresourcename }}","-1","825","825","825","","","","825","NautilusGrandLine.png","spell8.png","spell","96","96","48","48","{{ cost }},{{ abilityresourcename }}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
